ticket_id,customer_id,open_date_id,support_channel,contact_reason,ticket_status
5882,3054,20250526,App,Plan change,Pending
5883,2242,20201005,Website,Complaint,Resolved
5884,1281,20060817,Social Media,Invoice question,Pending
5885,2063,20130217,Website,Complaint,Resolved
5886,542,20040307,App,Complaint,In Progress
5887,3270,20250203,Phone,Plan change,Pending
5888,1774,20230721,Website,Cancellation request,Pending
5889,1818,20240510,App,Complaint,In Progress
5890,6,20250115,App,Complaint,Pending
5891,338,20231211,Phone,Plan change,Resolved
5892,3498,20240907,Website,Plan change,Pending
5893,2800,20250222,Website,Information,Pending
5894,3937,20191217,Website,Plan change,Pending
5895,793,20141024,Website,Technical issue,In Progress
5896,1716,20231018,Store,Invoice question,Pending
5897,1299,20120908,Website,Cancellation request,In Progress
5898,1039,20200604,App,Information,Pending
5899,581,20191009,App,Complaint,Resolved
5900,1547,20170404,Website,Technical issue,In Progress
5901,565,19960627,App,Information,Resolved
5902,4532,20241208,Phone,Invoice question,In Progress
5903,132,20140820,App,Complaint,Pending
5904,3776,20210527,Store,Complaint,Resolved
5905,4939,20250101,App,Plan change,In Progress
5906,4070,20250130,Phone,Plan change,Pending
5907,1728,19950628,Website,Plan change,Pending
5908,3860,20250429,Website,Information,Resolved
5909,1392,20250506,Store,Plan change,Resolved
5910,2011,20250107,Store,Cancellation request,Pending
5911,1130,20090905,Phone,Complaint,Pending
5912,89,20161112,Phone,Plan change,In Progress
5913,1941,20240416,Store,Plan change,In Progress
5914,733,20240922,Website,Cancellation request,Pending
5915,1403,20250508,Social Media,Cancellation request,Resolved
5916,3228,20120324,Website,Invoice question,In Progress
5917,2060,20230815,Website,Information,In Progress
5918,1059,20231227,App,Technical issue,Pending
5919,3219,20150503,Store,Complaint,Resolved
5920,2065,20230208,Store,Cancellation request,Resolved
5921,1723,19940625,Phone,Cancellation request,In Progress
5922,1197,20160326,App,Cancellation request,Resolved
5923,1980,20181127,Phone,Information,Pending
5924,4885,20240822,Phone,Plan change,Pending
5925,2529,20241026,Phone,Complaint,Resolved
5926,1605,20221031,Website,Technical issue,Resolved
5927,2286,20240101,Phone,Invoice question,In Progress
5928,3202,20130802,Website,Complaint,Resolved
5929,1011,20210114,Store,Plan change,In Progress
5930,4959,19931003,Website,Complaint,In Progress
5931,2044,20230126,Phone,Complaint,Pending
5932,4545,20250131,Website,Cancellation request,In Progress
5933,949,20160415,Social Media,Invoice question,Resolved
5934,744,20151125,Store,Invoice question,Pending
5935,4132,19951116,Website,Information,Resolved
5936,2229,20230801,Website,Plan change,Pending
5937,1323,20230526,Social Media,Invoice question,In Progress
5938,4962,20240319,Social Media,Information,In Progress
5939,1673,20160924,Phone,Invoice question,Pending
5940,1578,20070829,Social Media,Technical issue,Resolved
5941,4239,20210813,Phone,Plan change,Resolved
5942,2258,20100619,Website,Invoice question,Resolved
5943,536,20240310,Social Media,Plan change,In Progress
5944,1171,20140729,Website,Complaint,Pending
5945,4386,20231203,App,Complaint,In Progress
5946,1066,20210120,Website,Complaint,Pending
5947,1461,20231105,Website,Complaint,Resolved
5948,249,20080519,App,Cancellation request,Pending
5949,3930,20240329,App,Technical issue,In Progress
5950,266,20200919,Website,Complaint,Pending
5951,4961,20250103,Store,Cancellation request,Resolved
5952,3329,20240915,App,Invoice question,Pending
5953,2194,20230615,Social Media,Invoice question,Resolved
5954,3382,20250127,Store,Plan change,In Progress
5955,3994,20220905,Store,Technical issue,Pending
5956,3375,20240324,Store,Information,Resolved
5957,1508,20140820,Phone,Technical issue,Resolved
5958,1368,20120427,App,Technical issue,Resolved
5959,4196,20220411,Social Media,Plan change,Resolved
5960,506,20240120,Social Media,Information,Pending
5961,2888,19830313,Store,Cancellation request,In Progress
5962,2927,20010618,Website,Technical issue,Resolved
5963,4556,20160802,Store,Information,Resolved
5964,60,20190927,Store,Plan change,Resolved
5965,1623,20030714,App,Cancellation request,Resolved
5966,3703,20150720,Phone,Technical issue,Pending
5967,3355,20071012,Social Media,Cancellation request,Resolved
5968,3456,20131016,Website,Plan change,Pending
5969,3346,20210103,Website,Information,Pending
5970,3898,19951209,App,Information,Pending
5971,3793,20160904,Store,Technical issue,In Progress
5972,1561,20101121,Phone,Cancellation request,Resolved
5973,2185,20160315,Phone,Cancellation request,Resolved
5974,763,20221123,Social Media,Complaint,In Progress
5975,3565,20240726,Phone,Cancellation request,Pending
5976,3125,20020313,Store,Cancellation request,In Progress
5977,4552,20191026,Store,Invoice question,In Progress
5978,1405,20250426,Phone,Invoice question,Resolved
5979,2831,20230712,Social Media,Complaint,In Progress
5980,569,20250504,Store,Information,In Progress
5981,4714,20200305,Social Media,Complaint,Resolved
5982,2342,19961031,Phone,Complaint,Pending
5983,4274,20170415,Store,Cancellation request,In Progress
5984,3770,20250217,Social Media,Cancellation request,Pending
5985,1828,20100614,App,Invoice question,Resolved
5986,394,20240429,Website,Information,Resolved
5987,312,20090402,Website,Plan change,Pending
5988,1090,20250607,Social Media,Plan change,In Progress
5989,1565,20170313,Phone,Information,In Progress
5990,880,20210603,App,Technical issue,Resolved
5991,3807,20240110,Phone,Complaint,In Progress
5992,766,20001209,Website,Complaint,Pending
5993,2710,20230706,Website,Complaint,In Progress
5994,2550,20190201,App,Invoice question,In Progress
5995,4955,20140218,Website,Information,Resolved
5996,631,20210516,Social Media,Plan change,Resolved
5997,3470,20090609,Social Media,Information,In Progress
5998,4966,20240319,Website,Technical issue,Resolved
5999,2988,20250314,Phone,Invoice question,Resolved
6000,780,20200420,Phone,Technical issue,In Progress
6001,3191,20160324,App,Technical issue,Resolved
6002,3955,20240401,App,Plan change,Pending
6003,2034,20230527,Social Media,Technical issue,Pending
6004,943,20241212,App,Invoice question,Resolved
6005,1179,20240623,App,Complaint,In Progress
6006,2841,20220725,App,Invoice question,In Progress
6007,3246,20210619,App,Cancellation request,Pending
6008,2034,20240508,Phone,Invoice question,In Progress
6009,1472,20181105,Website,Information,Pending
6010,2000,20211110,Phone,Cancellation request,In Progress
6011,4414,20210409,Social Media,Plan change,Pending
6012,3253,20210515,Store,Technical issue,In Progress
6013,3602,20160522,App,Plan change,Pending
6014,4081,20171129,Website,Complaint,In Progress
6015,1247,20230225,Social Media,Information,Pending
6016,4467,20250518,Store,Technical issue,Pending
6017,3914,20221123,Website,Cancellation request,In Progress
6018,4397,20250302,Phone,Cancellation request,Resolved
6019,4292,20230807,Phone,Cancellation request,Pending
6020,2921,20240120,Phone,Invoice question,Resolved
6021,504,20150722,Store,Information,Pending
6022,470,20020601,Store,Cancellation request,Pending
6023,4657,20160914,Social Media,Cancellation request,Resolved
6024,4736,20250429,Social Media,Cancellation request,In Progress
6025,4650,20231226,Store,Invoice question,In Progress
6026,4242,20210917,App,Plan change,In Progress
6027,2564,20250418,Store,Invoice question,Resolved
6028,3682,20240716,Phone,Information,In Progress
6029,3233,20231213,Social Media,Technical issue,Pending
6030,4517,20230319,Store,Cancellation request,Resolved
6031,350,20171221,App,Plan change,In Progress
6032,2448,20241003,Social Media,Invoice question,Resolved
6033,4099,20120924,Website,Cancellation request,Resolved
6034,4549,20240702,Phone,Technical issue,In Progress
6035,964,20240316,Social Media,Plan change,Pending
6036,32,20240418,Website,Information,In Progress
6037,2093,20240504,Social Media,Technical issue,Pending
6038,3906,19660824,Store,Cancellation request,Resolved
6039,2892,19900305,Store,Information,Pending
6040,2040,20250520,Social Media,Information,In Progress
6041,3643,20230819,Website,Information,In Progress
6042,3256,20240524,Phone,Invoice question,In Progress
6043,3996,20211218,Store,Invoice question,Pending
6044,4903,20200830,Website,Information,Pending
6045,3773,20160717,App,Complaint,In Progress
6046,4378,19950828,Phone,Complaint,Resolved
6047,1892,20250501,Website,Complaint,In Progress
6048,3072,20230802,Social Media,Cancellation request,In Progress
6049,3577,20130414,App,Plan change,Pending
6050,2327,20081124,Phone,Invoice question,Pending
6051,1535,20141117,Phone,Plan change,In Progress
6052,1639,19870302,Store,Information,In Progress
6053,1998,20250112,Phone,Complaint,Resolved
6054,3068,20210716,Phone,Information,In Progress
6055,1255,20090823,Website,Technical issue,In Progress
6056,1558,20240110,Store,Plan change,In Progress
6057,558,20240712,Store,Invoice question,Resolved
6058,1576,20200623,Social Media,Cancellation request,In Progress
6059,490,20050225,Social Media,Complaint,Pending
6060,941,20250106,Store,Cancellation request,Pending
6061,4038,20241111,Social Media,Plan change,In Progress
6062,2343,20201003,App,Technical issue,Resolved
6063,136,20210915,Website,Technical issue,Resolved
6064,3519,20250325,Social Media,Cancellation request,Resolved
6065,380,20250212,Phone,Cancellation request,Pending
6066,2845,20230128,Social Media,Plan change,In Progress
6067,2810,20160603,App,Complaint,Pending
6068,4563,20180416,Store,Complaint,Resolved
6069,1648,20221202,Website,Plan change,Resolved
6070,517,20030814,Store,Technical issue,In Progress
6071,2729,20041025,Website,Technical issue,Pending
6072,4428,20200705,Phone,Technical issue,In Progress
6073,3510,20140707,Store,Information,Pending
6074,4530,20141004,Store,Technical issue,In Progress
6075,3784,20160602,App,Cancellation request,In Progress
6076,3511,20190316,Social Media,Invoice question,Resolved
6077,3638,20171224,App,Plan change,Pending
6078,4852,20241005,Phone,Complaint,Resolved
6079,4610,20130719,Phone,Complaint,Resolved
6080,3311,20230604,Website,Complaint,Resolved
6081,3038,20210616,Phone,Complaint,In Progress
6082,3633,20150922,App,Plan change,Pending
6083,1827,20171103,Social Media,Plan change,Pending
6084,2115,20230628,Store,Invoice question,Resolved
6085,4157,20030206,Phone,Technical issue,Resolved
6086,3836,20230411,Store,Complaint,Resolved
6087,2452,20230128,Website,Invoice question,Resolved
6088,949,20210602,Phone,Invoice question,Resolved
6089,4782,20250211,App,Information,In Progress
6090,2714,20181026,Store,Cancellation request,Pending
6091,212,20250604,Phone,Technical issue,In Progress
6092,591,20221029,App,Information,Pending
6093,1525,20250116,Phone,Invoice question,Resolved
6094,2556,20211002,Website,Invoice question,Resolved
6095,2726,20240112,Store,Complaint,Pending
6096,856,20211019,App,Complaint,In Progress
6097,2917,20051004,Website,Invoice question,Pending
6098,734,20200216,Social Media,Invoice question,Resolved
6099,4636,20120504,App,Invoice question,Pending
6100,2895,20241229,Phone,Complaint,In Progress
6101,1262,19701209,Social Media,Plan change,Resolved
6102,3243,20140325,Store,Technical issue,Pending
6103,787,20150916,Phone,Plan change,Pending
6104,281,20211206,App,Cancellation request,Pending
6105,3663,20241213,App,Cancellation request,Resolved
6106,4426,20190406,Store,Complaint,Resolved
6107,2520,20210118,Phone,Plan change,Resolved
6108,3799,20220218,Website,Information,Resolved
6109,1339,20220912,Store,Complaint,In Progress
6110,896,20200421,App,Complaint,Resolved
6111,130,20230424,Store,Complaint,Pending
6112,4481,20080115,Store,Plan change,Resolved
6113,4299,20250323,Website,Technical issue,Pending
6114,1754,20240406,Phone,Invoice question,Resolved
6115,886,20090401,Store,Complaint,Pending
6116,1489,20250316,Phone,Cancellation request,Resolved
6117,3784,20161111,Store,Technical issue,In Progress
6118,3713,20070714,Phone,Invoice question,Resolved
6119,701,20230331,Social Media,Plan change,Resolved
6120,2024,20130913,App,Complaint,Resolved
6121,1513,20080318,Phone,Information,Pending
6122,2656,20060427,App,Technical issue,In Progress
6123,3112,20250412,Store,Cancellation request,In Progress
6124,616,19960130,Website,Invoice question,Resolved
6125,4616,20060603,Website,Technical issue,Resolved
6126,936,20181025,App,Plan change,Pending
6127,2022,20250515,Website,Plan change,In Progress
6128,145,20230923,Phone,Complaint,Resolved
6129,4798,20140405,Social Media,Invoice question,Resolved
6130,1588,20020209,App,Information,Resolved
6131,3457,20221128,Social Media,Information,Pending
6132,3667,20250413,Website,Cancellation request,Pending
6133,4106,20240404,Website,Cancellation request,In Progress
6134,605,20191116,App,Technical issue,Pending
6135,3927,20110721,Phone,Information,In Progress
6136,3649,20140422,Website,Information,Pending
6137,3590,20070212,Phone,Information,Pending
6138,4835,19971125,Social Media,Cancellation request,Pending
6139,4737,20240326,Website,Technical issue,In Progress
6140,1122,20190905,Store,Cancellation request,In Progress
6141,1276,20081021,Website,Technical issue,In Progress
6142,1500,20000411,Website,Information,Resolved
6143,1952,19930920,Social Media,Invoice question,Pending
6144,4264,20181130,App,Information,Resolved
6145,4150,20241123,Website,Information,Resolved
6146,1556,20250421,Phone,Information,In Progress
6147,254,20230720,App,Complaint,Resolved
6148,4393,20200414,Social Media,Information,Pending
6149,1120,20231104,Phone,Cancellation request,Resolved
6150,3724,20250410,Phone,Information,In Progress
6151,3018,20160607,Phone,Cancellation request,In Progress
6152,440,20201212,Phone,Invoice question,In Progress
6153,3711,20230302,Website,Information,In Progress
6154,2254,20180928,Store,Plan change,Pending
6155,1440,20210616,Social Media,Technical issue,In Progress
6156,4970,20230703,Store,Information,In Progress
6157,3060,19970820,App,Information,Pending
6158,3251,20240616,App,Plan change,Resolved
6159,4010,20220824,Website,Information,Pending
6160,352,20220105,Store,Invoice question,In Progress
6161,1764,20190615,App,Plan change,In Progress
6162,1074,20220505,App,Cancellation request,In Progress
6163,40,20080724,Store,Technical issue,In Progress
6164,3548,20250428,Website,Technical issue,Resolved
6165,2441,20040227,Store,Cancellation request,Resolved
6166,787,20021029,Store,Invoice question,In Progress
6167,4495,20250505,Store,Cancellation request,Pending
6168,3068,20201009,Social Media,Information,Resolved
6169,4465,20210717,App,Invoice question,Pending
6170,1213,20231213,Phone,Technical issue,In Progress
6171,1249,20190719,Store,Information,In Progress
6172,2064,20230825,Phone,Information,Pending
6173,2613,20150113,Store,Technical issue,Pending
6174,1090,20250117,App,Invoice question,In Progress
6175,2241,20250103,Store,Invoice question,In Progress
6176,2278,20231022,Phone,Technical issue,Resolved
6177,2992,19900513,Phone,Technical issue,Resolved
6178,1518,20250325,Phone,Technical issue,Resolved
6179,1191,20250530,Website,Complaint,Pending
6180,3019,20250221,App,Information,Pending
6181,4477,20231128,Website,Cancellation request,Resolved
6182,1342,20250419,Social Media,Technical issue,Resolved
6183,4769,20200103,App,Invoice question,In Progress
6184,408,20240113,Phone,Invoice question,Pending
6185,2130,20230206,Social Media,Cancellation request,Pending
6186,3588,20240921,Phone,Information,In Progress
6187,1954,20240809,Phone,Complaint,Pending
6188,3899,19670122,App,Technical issue,Pending
6189,4139,20110505,Store,Cancellation request,Pending
6190,4066,20250611,Store,Information,Resolved
6191,3086,20250519,App,Technical issue,Pending
6192,4609,20230911,Social Media,Information,Pending
6193,1385,20250314,Phone,Technical issue,Pending
6194,2652,20121030,Website,Complaint,Pending
6195,2210,20210331,Social Media,Complaint,Pending
6196,1180,20180619,Social Media,Technical issue,Resolved
6197,3893,20130926,Social Media,Complaint,Pending
6198,3860,20250424,Phone,Plan change,Resolved
6199,3,19790120,Social Media,Technical issue,Pending
6200,4679,20231207,Website,Plan change,In Progress
6201,1343,20130527,App,Cancellation request,In Progress
6202,2665,20140310,Store,Complaint,Pending
6203,2232,20240911,App,Information,Resolved
6204,4751,20250426,Website,Plan change,In Progress
6205,3994,20210421,Store,Invoice question,In Progress
6206,1803,20240708,Website,Technical issue,Pending
6207,1415,20061218,Website,Technical issue,In Progress
6208,36,20200621,Website,Invoice question,In Progress
6209,4751,20250209,Phone,Cancellation request,In Progress
6210,4373,20020827,Phone,Complaint,Pending
6211,100,20220423,App,Technical issue,Resolved
6212,3535,20180202,Store,Plan change,Pending
6213,4583,20250401,Social Media,Technical issue,Pending
6214,3107,19940816,Website,Invoice question,Resolved
6215,854,20170722,Social Media,Cancellation request,In Progress
6216,2194,20241117,App,Plan change,Pending
6217,4093,20221020,Store,Technical issue,Pending
6218,4614,20230904,Website,Cancellation request,In Progress
6219,4646,20201007,App,Cancellation request,Pending
6220,799,20240824,Phone,Information,Resolved
6221,4089,20171206,Website,Technical issue,In Progress
6222,4804,20230807,Store,Invoice question,Resolved
6223,261,19990216,Social Media,Technical issue,In Progress
6224,4257,20190805,App,Complaint,In Progress
6225,1509,20150321,Social Media,Plan change,In Progress
6226,1728,20041015,Website,Information,In Progress
6227,2493,20210122,Social Media,Information,In Progress
6228,2083,20180929,Social Media,Technical issue,Resolved
6229,1582,20220815,Website,Complaint,Resolved
6230,1244,20240504,App,Complaint,Pending
6231,1708,20140901,Store,Technical issue,Pending
6232,4823,20110415,Store,Information,Pending
6233,4005,20150506,Store,Cancellation request,Resolved
6234,4087,20091106,Store,Cancellation request,Pending
6235,3911,20200529,Social Media,Technical issue,Resolved
6236,4214,20241209,Website,Complaint,Resolved
6237,3494,20210826,Social Media,Complaint,In Progress
6238,1407,20121215,Website,Complaint,In Progress
6239,532,20240119,Phone,Complaint,Pending
6240,518,20130615,Social Media,Technical issue,Pending
6241,3805,20211002,Website,Cancellation request,Pending
6242,4201,20171228,Website,Cancellation request,Pending
6243,332,20030830,Website,Technical issue,In Progress
6244,3202,20180219,Social Media,Complaint,Pending
6245,2273,20241108,Website,Complaint,In Progress
6246,1309,20210624,Store,Plan change,Resolved
6247,4152,20200503,Social Media,Plan change,In Progress
6248,4160,20240821,Social Media,Complaint,In Progress
6249,1262,19830502,Website,Complaint,Resolved
6250,1233,20241225,App,Invoice question,Resolved
6251,1643,20250512,Social Media,Complaint,Resolved
6252,2161,20230727,Website,Invoice question,Resolved
6253,1869,20031229,Phone,Invoice question,Resolved
6254,881,20021008,App,Technical issue,Resolved
6255,3617,19810102,App,Information,In Progress
6256,2194,20250303,Store,Information,In Progress
6257,912,20160403,Store,Complaint,Resolved
6258,1835,20210927,Social Media,Complaint,In Progress
6259,439,20220504,Phone,Invoice question,Resolved
6260,2783,20250414,Phone,Complaint,Resolved
6261,96,19900206,Website,Plan change,In Progress
6262,4135,20250601,Website,Complaint,Resolved
6263,2666,20211224,Website,Cancellation request,Resolved
6264,519,20021026,Phone,Plan change,Resolved
6265,155,20191117,Social Media,Complaint,Resolved
6266,3249,20171007,Social Media,Information,Resolved
6267,2296,20241225,Store,Plan change,Pending
6268,763,20210222,Store,Technical issue,Pending
6269,2669,20200531,Store,Invoice question,In Progress
6270,408,20230712,Website,Invoice question,Resolved
6271,2508,20230528,Store,Cancellation request,In Progress
6272,609,19900402,Social Media,Complaint,Resolved
6273,2208,20250318,Store,Cancellation request,In Progress
6274,1926,20070825,Website,Technical issue,In Progress
6275,148,20220611,Website,Complaint,Pending
6276,3240,20000830,Social Media,Information,Resolved
6277,306,20250529,Store,Complaint,Pending
6278,2707,20220622,Social Media,Technical issue,In Progress
6279,1223,20100517,Phone,Information,Resolved
6280,1033,20240102,Website,Information,In Progress
6281,4352,20090426,Website,Complaint,Resolved
6282,3880,20061030,App,Information,Resolved
6283,3012,20250410,Store,Plan change,Pending
6284,1501,20250420,Phone,Invoice question,Pending
6285,1672,20220811,Store,Information,In Progress
6286,600,20191209,Phone,Cancellation request,Pending
6287,2586,20170919,App,Cancellation request,Resolved
6288,1897,20050105,App,Complaint,Pending
6289,1643,20250501,Store,Invoice question,In Progress
6290,1966,20170826,App,Technical issue,Pending
6291,3600,20161124,App,Plan change,Pending
6292,1995,20220420,Store,Complaint,In Progress
6293,2336,20250310,Social Media,Plan change,Resolved
6294,1257,20180117,Social Media,Invoice question,Resolved
6295,1370,20210127,Website,Invoice question,Pending
6296,3432,20240422,Store,Information,Pending
6297,897,20100604,Social Media,Invoice question,In Progress
6298,1736,20171224,Store,Cancellation request,Resolved
6299,2657,20030627,Website,Complaint,Resolved
6300,4634,20141007,App,Technical issue,Resolved
6301,1968,20010901,Website,Cancellation request,In Progress
6302,1967,20090819,Store,Cancellation request,Pending
6303,3502,20250318,Website,Invoice question,Resolved
6304,249,20020910,Website,Information,Resolved
6305,3137,20200229,App,Complaint,In Progress
6306,1461,20050402,Phone,Cancellation request,In Progress
6307,145,20240927,Website,Invoice question,In Progress
6308,1838,20170224,Social Media,Complaint,Pending
6309,10,20240816,Store,Technical issue,Pending
6310,2455,20140726,App,Plan change,In Progress
6311,3455,20220528,Store,Plan change,Resolved
6312,2218,20160326,Social Media,Technical issue,Pending
6313,4218,20230606,Website,Technical issue,In Progress
6314,237,20100310,Phone,Technical issue,Pending
6315,531,20241229,Social Media,Plan change,In Progress
6316,3851,20000518,App,Information,In Progress
6317,3676,20250122,Website,Plan change,Resolved
6318,4051,20221211,Website,Technical issue,Resolved
6319,685,20250409,Website,Complaint,Resolved
6320,1970,20250107,Phone,Invoice question,In Progress
6321,3823,20210808,App,Technical issue,Pending
6322,1732,20250409,App,Plan change,In Progress
6323,2916,20170513,Social Media,Cancellation request,Pending
6324,4181,20230404,Website,Complaint,Resolved
6325,1453,20230307,App,Cancellation request,In Progress
6326,3080,20240604,Website,Cancellation request,Resolved
6327,2986,20070517,Phone,Cancellation request,In Progress
6328,2621,20131030,App,Invoice question,Resolved
6329,4254,20020330,Store,Technical issue,Resolved
6330,3354,20061026,Store,Plan change,Resolved
6331,1506,20240509,Store,Complaint,Resolved
6332,927,20250405,Website,Plan change,Pending
6333,1533,20240322,Website,Information,In Progress
6334,3651,19841216,Social Media,Invoice question,Pending
6335,2868,20250202,Website,Complaint,Resolved
6336,4860,20120909,Store,Cancellation request,Resolved
6337,871,20210221,Social Media,Technical issue,In Progress
6338,2133,20210623,Website,Complaint,Resolved
6339,4253,20220921,Phone,Information,Pending
6340,740,20220817,App,Technical issue,Resolved
6341,3856,20170906,Phone,Information,Resolved
6342,3729,20221210,Social Media,Information,Pending
6343,2164,20191104,Phone,Invoice question,In Progress
6344,122,20180807,Phone,Plan change,Pending
6345,4040,20001218,App,Cancellation request,Pending
6346,3864,20240818,Website,Complaint,In Progress
6347,3536,20170112,Social Media,Cancellation request,In Progress
6348,2601,20250125,Website,Invoice question,Resolved
6349,2945,20220630,Website,Invoice question,Pending
6350,1166,20180413,Store,Cancellation request,Resolved
6351,2378,20250228,Store,Complaint,Resolved
6352,2220,20210321,Store,Invoice question,Resolved
6353,2661,20220805,Phone,Information,Resolved
6354,4420,20231003,Phone,Technical issue,In Progress
6355,1790,20210206,Store,Technical issue,Resolved
6356,1469,20241213,Website,Technical issue,Resolved
6357,4658,20241128,Website,Complaint,In Progress
6358,1278,19981018,Phone,Plan change,In Progress
6359,3198,19990805,Website,Invoice question,Pending
6360,4954,20220807,Website,Complaint,Resolved
6361,3984,20190914,Website,Cancellation request,Pending
6362,3431,20230918,Store,Invoice question,In Progress
6363,2666,20231201,Phone,Cancellation request,Resolved
6364,353,20240211,Store,Technical issue,Pending
6365,1896,20020827,App,Cancellation request,Resolved
6366,714,20130517,Website,Invoice question,Pending
6367,3011,20171122,Store,Technical issue,Pending
6368,4780,20010313,Social Media,Complaint,Pending
6369,3030,20241020,App,Cancellation request,Resolved
6370,4465,20230617,Phone,Complaint,Resolved
6371,4943,20230118,Social Media,Information,Resolved
6372,4971,20241020,Website,Technical issue,In Progress
6373,3427,20190713,Website,Cancellation request,In Progress
6374,2693,20100501,App,Technical issue,Resolved
6375,1236,20231208,Store,Cancellation request,Resolved
6376,2915,20240420,Website,Technical issue,In Progress
6377,4592,20220124,Phone,Plan change,Resolved
6378,3885,20180713,Social Media,Complaint,Resolved
6379,932,20150212,Website,Invoice question,Resolved
6380,2556,20210616,Store,Invoice question,Resolved
6381,2745,20250120,Store,Invoice question,In Progress
6382,3210,20231006,Social Media,Complaint,Pending
6383,2540,20241207,Phone,Plan change,Pending
6384,3176,20190426,Website,Technical issue,Resolved
6385,272,20200119,App,Complaint,Pending
6386,2661,20140107,Social Media,Invoice question,Resolved
6387,362,20091219,App,Complaint,In Progress
6388,4094,20210610,App,Information,Pending
6389,4988,20250206,Phone,Complaint,Resolved
6390,3814,20250317,Social Media,Invoice question,Resolved
6391,642,20041225,Store,Plan change,In Progress
6392,1296,20201221,Store,Invoice question,In Progress
6393,1890,20240413,Social Media,Complaint,Pending
6394,1071,20170603,App,Invoice question,In Progress
6395,1050,20180509,Phone,Technical issue,In Progress
6396,1791,20150402,App,Information,Pending
6397,3147,20241025,Store,Information,Resolved
6398,4208,20240126,App,Complaint,Resolved
6399,3391,20020927,Phone,Cancellation request,Pending
6400,2755,20191127,Phone,Technical issue,Pending
6401,2869,19990719,Phone,Invoice question,Pending
6402,3201,20190207,Phone,Cancellation request,Pending
6403,2879,20220319,Phone,Technical issue,Pending
6404,1127,20040724,Store,Complaint,In Progress
6405,1227,20190610,Store,Cancellation request,In Progress
6406,2209,20160622,App,Cancellation request,Resolved
6407,4172,19860307,Phone,Plan change,Pending
6408,3725,20230324,Website,Cancellation request,Pending
6409,4392,20121213,Phone,Complaint,Resolved
6410,3912,20000615,Social Media,Complaint,Pending
6411,4471,20250327,Phone,Invoice question,Pending
6412,2173,20240530,App,Plan change,Resolved
6413,544,20240928,App,Complaint,Pending
6414,3342,20011123,Store,Cancellation request,Resolved
6415,1002,20210202,App,Cancellation request,Pending
6416,4613,20090621,Store,Complaint,Pending
6417,991,20240105,Website,Invoice question,In Progress
6418,3843,20061005,Phone,Complaint,Resolved
6419,1424,20080313,Store,Cancellation request,In Progress
6420,3245,20050822,Store,Plan change,Pending
6421,932,20110310,Social Media,Plan change,In Progress
6422,2004,20121119,Phone,Invoice question,Pending
6423,4855,20070713,Phone,Information,In Progress
6424,2825,20110703,Social Media,Technical issue,In Progress
6425,3771,20240507,Store,Technical issue,Resolved
6426,3595,20190709,Social Media,Complaint,Resolved
6427,3454,20020331,App,Information,Pending
6428,1936,20250612,Store,Invoice question,In Progress
6429,2459,20241109,Social Media,Complaint,Pending
6430,256,20011031,Store,Cancellation request,Resolved
6431,4608,20190322,Website,Information,Resolved
6432,2355,20250324,Website,Complaint,Pending
6433,542,19960920,Store,Invoice question,Resolved
6434,4636,20140412,Store,Complaint,In Progress
6435,1755,20230906,Phone,Invoice question,Pending
6436,2245,20230414,Website,Information,In Progress
6437,2284,20100303,App,Technical issue,Pending
6438,3894,20160207,Phone,Invoice question,Resolved
6439,3237,20250423,Website,Information,Pending
6440,3201,20211027,Store,Invoice question,In Progress
6441,2852,20170527,Social Media,Complaint,Resolved
6442,24,20130328,Store,Invoice question,Pending
6443,1612,20200211,Social Media,Plan change,Pending
6444,4032,20250604,Website,Cancellation request,Resolved
6445,124,20171230,Store,Technical issue,Pending
6446,4516,20220720,Website,Invoice question,Resolved
6447,2485,20231205,Social Media,Plan change,Pending
6448,514,20190122,Store,Complaint,In Progress
6449,4644,20220417,Website,Complaint,Pending
6450,3618,20181130,App,Technical issue,Pending
6451,2232,20200607,Website,Information,Pending
6452,3100,20241128,Phone,Cancellation request,In Progress
6453,2654,20110406,App,Information,Pending
6454,2571,20150222,Social Media,Complaint,Pending
6455,2312,20130424,Store,Invoice question,In Progress
6456,2562,20161220,Phone,Information,Resolved
6457,3562,19930805,App,Plan change,In Progress
6458,1756,20200403,Phone,Cancellation request,Pending
6459,26,20181031,Store,Invoice question,Pending
6460,2245,20240320,Store,Plan change,Resolved
6461,349,20230702,Store,Information,In Progress
6462,4092,20220505,Phone,Complaint,In Progress
6463,4026,20231109,App,Information,Pending
6464,3143,20240728,App,Invoice question,In Progress
6465,131,20250219,Phone,Invoice question,Pending
6466,4615,20200820,Phone,Technical issue,Resolved
6467,1019,20250607,Website,Cancellation request,Resolved
6468,3697,20061128,Phone,Invoice question,Pending
6469,3116,20170704,Phone,Complaint,Pending
6470,1171,20211214,Store,Cancellation request,Resolved
6471,4647,20160513,Website,Plan change,Pending
6472,4330,20231016,Phone,Cancellation request,In Progress
6473,2759,20220403,Phone,Cancellation request,Pending
6474,38,20220817,Store,Cancellation request,Pending
6475,1537,20250406,Phone,Plan change,Resolved
6476,4455,20160925,Store,Technical issue,In Progress
6477,1975,20180103,Store,Plan change,In Progress
6478,1881,20250221,Website,Invoice question,Pending
6479,2932,20250606,Social Media,Complaint,Pending
6480,3151,20060716,Social Media,Information,In Progress
6481,2602,20120116,App,Technical issue,Pending
6482,1220,20250606,Store,Information,Resolved
