invoice_id,customer_id,due_date_id,payment_date_id,total_amount,paid_amount,invoice_status
46860,1998,20071121,20071118.0,411.18,411.18,Paid
46861,350,20250606,20250604.0,310.06,310.06,Paid
46862,2178,19770520,19770515.0,30.13,30.13,Paid
46863,1950,20060429,20060426.0,157.97,157.97,Paid
46864,1116,20190430,20190425.0,411.45,411.45,Paid
46865,3359,20140605,20140605.0,256.99,256.99,Paid
46866,3264,20240715,20240710.0,191.15,191.15,Paid
46867,3621,20230801,20230727.0,290.56,290.56,Paid
46868,2450,20250520,20250518.0,389.21,389.21,Paid
46869,2530,20100103,20091231.0,419.01,419.01,Paid
46870,1575,20190721,20190719.0,59.91,59.91,Paid
46871,94,20200616,,370.37,0.0,Overdue
46872,2816,20200622,20200621.0,230.41,230.41,Paid
46873,4256,20240922,20240921.0,389.7,389.7,Paid
46874,4984,20130821,20130818.0,57.34,57.34,Paid
46875,3012,20221009,20221007.0,32.35,32.35,Paid
46876,486,20210116,20210116.0,68.3,68.3,Paid
46877,2513,19790112,19790110.0,181.41,181.41,Paid
46878,993,20100125,20100124.0,41.1,41.1,Paid
46879,1928,20110803,20110802.0,69.4,69.4,Paid
46880,1306,20250524,20250523.0,256.09,256.09,Paid
46881,2671,20220320,20220315.0,199.98,199.98,Paid
46882,2882,20091014,20091012.0,130.13,130.13,Paid
46883,1371,20240822,20240822.0,343.37,343.37,Paid
46884,803,20241118,20241118.0,230.18,230.18,Paid
46885,3469,20240424,20240422.0,181.65,181.65,Paid
46886,1827,20210705,20210705.0,165.61,165.61,Paid
46887,4624,20150617,20150613.0,181.28,181.28,Paid
46888,937,20231230,20231225.0,42.13,42.13,Paid
46889,3534,20240424,20240424.0,85.44,85.44,Paid
46890,4574,20130422,20130417.0,409.33,409.33,Paid
46891,4207,20220826,,376.15,0.0,Overdue
46892,3372,20180202,20180130.0,100.08,100.08,Paid
46893,315,20240124,20240123.0,322.98,322.98,Paid
46894,2780,20120130,20120130.0,393.65,393.65,Paid
46895,3067,20080725,20080724.0,96.92,96.92,Paid
46896,1211,20080107,20080102.0,365.08,365.08,Paid
46897,3361,20130911,20130906.0,289.14,289.14,Paid
46898,1572,20231015,20231010.0,331.72,331.72,Paid
46899,4075,20250422,20250420.0,405.56,405.56,Paid
46900,2692,20160102,20160101.0,40.42,40.42,Paid
46901,468,20020204,20020130.0,172.13,172.13,Paid
46902,1412,20240415,,355.61,0.0,Overdue
46903,1024,20110202,20110128.0,81.75,81.75,Paid
46904,3287,20181205,20181204.0,211.84,211.84,Paid
46905,3701,20110619,20110614.0,244.02,244.02,Paid
46906,1683,20230407,,331.15,0.0,Overdue
46907,4291,20150901,20150827.0,411.99,411.99,Paid
46908,3986,20250106,20250104.0,276.75,276.75,Paid
46909,1712,20201120,20201119.0,224.3,224.3,Paid
46910,357,20250213,20250210.0,110.56,110.56,Paid
46911,3963,20220515,20220515.0,298.35,298.35,Paid
46912,3715,20190821,20190820.0,276.15,276.15,Paid
46913,3308,20110214,20110212.0,89.11,89.11,Paid
46914,2504,20250330,20250326.0,234.99,234.99,Paid
46915,3851,20241022,20241017.0,301.75,301.75,Paid
46916,527,20250115,20250112.0,350.0,350.0,Paid
46917,2315,20170429,20170425.0,63.75,63.75,Paid
46918,6,20100430,20100430.0,362.1,362.1,Paid
46919,285,20131128,20131124.0,111.81,111.81,Paid
46920,3331,20240125,,261.03,0.0,Overdue
46921,4337,19980514,19980511.0,233.15,233.15,Paid
46922,2475,20061005,20061004.0,287.46,287.46,Paid
46923,4140,20230330,20230329.0,167.01,167.01,Paid
46924,654,20231115,20231110.0,35.51,35.51,Paid
46925,41,20170202,,74.16,0.0,Overdue
46926,4670,20110624,20110623.0,214.07,214.07,Paid
46927,4051,20210318,20210316.0,181.03,181.03,Paid
46928,2885,19850818,19850818.0,341.36,341.36,Paid
46929,2148,20060502,20060430.0,90.76,90.76,Paid
46930,4947,20250504,20250502.0,364.76,364.76,Paid
46931,2538,20231001,20230929.0,232.0,232.0,Paid
46932,151,20250522,20250518.0,359.85,359.85,Paid
46933,2394,20100816,20100814.0,366.8,366.8,Paid
46934,521,20070729,20070727.0,92.09,92.09,Paid
46935,1044,20200713,20200710.0,178.08,178.08,Paid
46936,2558,20160329,20160328.0,109.46,109.46,Paid
46937,339,20100514,20100514.0,445.56,445.56,Paid
46938,270,20111001,,349.4,0.0,Overdue
46939,4729,20211204,20211204.0,271.89,271.89,Paid
46940,2324,20120527,20120525.0,54.79,54.79,Paid
46941,3037,20050426,20050422.0,239.06,239.06,Paid
46942,82,20170801,20170729.0,342.68,342.68,Paid
46943,4467,20250201,20250131.0,432.53,432.53,Paid
46944,4140,20250108,20250105.0,58.33,58.33,Paid
46945,2946,20180710,20180710.0,111.77,111.77,Paid
46946,121,20230315,20230311.0,321.3,321.3,Paid
46947,87,20111108,20111104.0,142.24,142.24,Paid
46948,2604,20241225,20241221.0,80.63,80.63,Paid
46949,4868,20131019,20131017.0,103.28,103.28,Paid
46950,322,20140814,20140812.0,291.26,291.26,Paid
46951,1875,20091114,20091112.0,203.51,203.51,Paid
46952,3365,20241129,20241128.0,56.38,56.38,Paid
46953,1814,20220218,20220215.0,254.58,254.58,Paid
46954,1054,20000721,20000721.0,171.5,171.5,Paid
46955,3768,20250130,20250125.0,255.62,255.62,Paid
46956,2843,20161227,20161223.0,127.62,127.62,Paid
46957,3162,20231019,20231016.0,183.22,183.22,Paid
46958,1910,20180627,20180623.0,276.34,276.34,Paid
46959,3514,20221118,20221117.0,236.71,236.71,Paid
46960,4968,19981111,19981108.0,135.06,135.06,Paid
46961,2348,20250606,20250604.0,397.22,397.22,Paid
46962,4061,20070125,20070121.0,155.65,155.65,Paid
46963,4529,20250220,20250219.0,289.37,289.37,Paid
46964,3007,20250607,20250605.0,349.12,349.12,Paid
46965,3452,20240803,20240802.0,188.65,188.65,Paid
46966,3693,20250415,20250415.0,268.72,268.72,Paid
46967,1495,20170321,20170316.0,113.43,113.43,Paid
46968,4025,19820723,19820721.0,75.7,75.7,Paid
46969,3759,19730311,19730311.0,356.75,356.75,Paid
46970,3980,20210709,20210706.0,73.71,73.71,Paid
46971,1193,20081111,20081110.0,419.36,419.36,Paid
46972,439,20201206,20201203.0,107.5,107.5,Paid
46973,1767,20231015,20231012.0,251.13,251.13,Paid
46974,3226,20221019,20221019.0,37.92,37.92,Paid
46975,2737,20191012,,56.06,0.0,Overdue
46976,4528,20160122,20160117.0,384.23,384.23,Paid
46977,1148,20221214,20221209.0,280.6,280.6,Paid
46978,425,20100927,20100923.0,244.95,244.95,Paid
46979,457,20181203,,433.99,0.0,Overdue
46980,4412,20130104,20121230.0,171.47,171.47,Paid
46981,2638,20221014,20221011.0,448.68,448.68,Paid
46982,372,20250423,20250422.0,73.27,73.27,Paid
46983,3522,19981124,19981123.0,170.28,170.28,Paid
46984,157,20150524,20150524.0,364.51,364.51,Paid
46985,3469,20231128,20231127.0,97.82,97.82,Paid
46986,2696,20231126,20231123.0,393.94,393.94,Paid
46987,3617,20180918,20180916.0,326.75,326.75,Paid
46988,741,20160719,20160717.0,184.7,184.7,Paid
46989,4988,20080213,20080212.0,74.17,74.17,Paid
46990,2127,20230502,20230429.0,334.28,334.28,Paid
46991,1634,20250514,20250513.0,253.42,253.42,Paid
46992,3880,20011126,20011122.0,300.29,300.29,Paid
46993,4277,20151109,20151108.0,397.46,397.46,Paid
46994,3521,20131109,20131105.0,130.3,130.3,Paid
46995,3395,20110817,20110814.0,95.37,95.37,Paid
46996,206,20220420,20220417.0,210.6,210.6,Paid
46997,750,20241110,,275.76,0.0,Overdue
46998,4417,20230207,20230205.0,111.98,111.98,Paid
46999,3110,20080427,20080427.0,137.33,137.33,Paid
47000,3191,20180418,20180413.0,261.06,261.06,Paid
47001,4032,20220305,20220301.0,339.2,339.2,Paid
47002,565,20211210,20211208.0,113.85,113.85,Paid
47003,3487,20200630,,139.39,0.0,Overdue
47004,70,20230403,20230402.0,241.15,241.15,Paid
47005,2588,20201027,20201025.0,319.75,319.75,Paid
47006,912,20041125,20041124.0,174.09,174.09,Paid
47007,24,20220411,20220406.0,222.86,222.86,Paid
47008,2140,20051027,20051026.0,129.49,129.49,Paid
47009,3210,20230613,20230609.0,383.64,383.64,Paid
47010,1161,20220619,20220615.0,219.51,219.51,Paid
47011,1767,20240624,20240624.0,48.67,48.67,Paid
47012,3932,20150613,,230.31,0.0,Overdue
47013,2320,20191115,20191110.0,32.85,32.85,Paid
47014,3167,20090722,20090721.0,152.0,152.0,Paid
47015,2558,19991214,19991212.0,329.85,329.85,Paid
47016,4130,20230707,20230702.0,63.57,63.57,Paid
47017,1699,19971119,19971114.0,416.07,416.07,Paid
47018,1734,20150731,20150727.0,240.82,240.82,Paid
47019,2240,20220605,20220601.0,141.96,141.96,Paid
47020,2531,20050401,20050401.0,402.24,402.24,Paid
47021,1524,19890826,19890824.0,220.68,220.68,Paid
47022,4978,20221102,20221101.0,363.2,363.2,Paid
47023,3499,20190209,20190204.0,143.14,143.14,Paid
47024,2763,20090228,20090225.0,122.24,122.24,Paid
47025,1758,20211016,20211013.0,377.13,377.13,Paid
47026,3203,20180301,20180301.0,37.05,37.05,Paid
47027,3555,20001110,20001107.0,245.46,245.46,Paid
47028,2550,20090131,,365.77,0.0,Overdue
47029,1433,20140604,20140603.0,270.83,270.83,Paid
47030,1842,20250118,,324.18,0.0,Overdue
47031,2068,20230219,20230214.0,165.76,165.76,Paid
47032,863,20160901,20160830.0,425.33,425.33,Paid
47033,4311,20241017,20241017.0,420.53,420.53,Paid
47034,1320,20230809,20230808.0,61.6,61.6,Paid
47035,2614,20250529,20250529.0,286.63,286.63,Paid
47036,1190,20050805,20050731.0,324.63,324.63,Paid
47037,3857,20180130,20180125.0,137.19,137.19,Paid
47038,3765,20220813,,384.44,0.0,Overdue
47039,3085,20181226,20181225.0,367.49,367.49,Paid
47040,1598,20230128,,120.18,0.0,Overdue
47041,219,19950521,19950519.0,32.74,32.74,Paid
47042,2479,20201227,20201225.0,430.86,430.86,Paid
47043,736,20220403,,430.8,0.0,Overdue
47044,2850,20210814,20210809.0,333.07,333.07,Paid
47045,115,20201223,20201221.0,308.62,308.62,Paid
47046,3655,20220928,20220926.0,192.34,192.34,Paid
47047,586,20160609,,169.05,0.0,Overdue
47048,4005,19780528,19780527.0,414.49,414.49,Paid
47049,2573,20231205,20231130.0,448.24,448.24,Paid
47050,4977,20130912,20130912.0,292.45,292.45,Paid
47051,4968,20200310,20200310.0,268.49,268.49,Paid
47052,2312,20160508,20160503.0,382.04,382.04,Paid
47053,4738,20241028,20241023.0,38.56,38.56,Paid
47054,4753,20170803,20170802.0,32.93,32.93,Paid
47055,2104,20240423,20240422.0,409.7,409.7,Paid
47056,2645,20140915,20140915.0,411.54,411.54,Paid
47057,4598,20240803,20240731.0,57.59,57.59,Paid
47058,4243,20240401,20240329.0,47.79,47.79,Paid
47059,1742,20240315,20240311.0,421.18,421.18,Paid
47060,327,20230508,20230505.0,413.73,413.73,Paid
47061,3230,20250217,20250214.0,422.51,422.51,Paid
47062,2309,20191214,20191213.0,105.11,105.11,Paid
47063,2670,19950903,19950829.0,298.46,298.46,Paid
47064,4974,20230824,20230822.0,56.69,56.69,Paid
47065,3915,19931007,19931003.0,365.99,365.99,Paid
47066,1331,20091116,20091113.0,78.84,78.84,Paid
47067,3072,20211024,20211020.0,353.27,353.27,Paid
47068,272,20170707,20170703.0,448.07,448.07,Paid
47069,1365,20070806,20070806.0,218.33,218.33,Paid
47070,586,20210817,20210813.0,288.34,288.34,Paid
47071,1781,20211028,,354.44,0.0,Overdue
47072,4009,20171121,20171120.0,260.78,260.78,Paid
47073,2381,20171215,20171213.0,444.45,444.45,Paid
47074,4663,20130226,20130221.0,248.76,248.76,Paid
47075,1220,20230205,20230204.0,301.72,301.72,Paid
47076,461,20030116,,401.05,0.0,Overdue
47077,408,19990301,19990301.0,397.61,397.61,Paid
47078,1076,20181011,20181006.0,402.61,402.61,Paid
47079,4859,20171206,20171205.0,141.78,141.78,Paid
47080,2019,20200818,20200817.0,289.44,289.44,Paid
47081,3744,20250512,20250507.0,255.64,255.64,Paid
47082,2003,20100411,20100409.0,135.07,135.07,Paid
47083,3786,19891115,19891111.0,333.37,333.37,Paid
47084,836,20040611,20040607.0,234.27,234.27,Paid
47085,2478,20170909,20170908.0,259.79,259.79,Paid
47086,4285,20031215,20031213.0,295.73,295.73,Paid
47087,3210,20250416,20250416.0,216.24,216.24,Paid
47088,1648,20240812,20240811.0,290.68,290.68,Paid
47089,3119,20190729,,371.81,0.0,Overdue
47090,4522,20250324,20250322.0,185.65,185.65,Paid
47091,329,20210907,20210904.0,444.51,444.51,Paid
47092,1446,20250420,20250416.0,243.11,243.11,Paid
47093,791,20250128,20250126.0,115.02,115.02,Paid
47094,3757,20200517,20200513.0,428.62,428.62,Paid
47095,1911,20151217,20151216.0,264.23,264.23,Paid
47096,4915,20101226,20101222.0,103.83,103.83,Paid
47097,2615,20240306,20240304.0,90.67,90.67,Paid
47098,1143,20150706,20150701.0,264.83,264.83,Paid
47099,2748,19910315,19910313.0,249.17,249.17,Paid
47100,3637,20221202,20221129.0,222.56,222.56,Paid
47101,3587,20131227,20131224.0,431.06,431.06,Paid
47102,1121,20081021,20081020.0,360.73,360.73,Paid
47103,3841,20141209,20141207.0,197.21,197.21,Paid
47104,1895,20100413,20100408.0,112.1,112.1,Paid
47105,1720,20070623,20070619.0,228.88,228.88,Paid
47106,1828,20201201,20201128.0,214.46,214.46,Paid
47107,4044,20211006,20211004.0,443.27,443.27,Paid
47108,608,20230728,20230724.0,240.11,240.11,Paid
47109,696,20180729,20180724.0,168.47,168.47,Paid
47110,495,20070521,20070521.0,419.56,419.56,Paid
47111,1893,20210308,20210308.0,304.19,304.19,Paid
47112,1147,20241121,20241119.0,180.34,180.34,Paid
47113,53,20250209,20250206.0,343.14,343.14,Paid
47114,4186,20250506,20250502.0,257.24,257.24,Paid
47115,3356,20200329,20200329.0,298.82,298.82,Paid
47116,26,20000413,20000413.0,428.58,428.58,Paid
47117,4168,20240603,20240603.0,309.19,309.19,Paid
47118,2250,19980308,19980303.0,283.82,283.82,Paid
47119,2959,20210109,20210109.0,375.53,375.53,Paid
47120,2275,20250329,20250329.0,350.46,350.46,Paid
47121,2713,20200522,20200518.0,280.12,280.12,Paid
47122,2320,20210330,,169.12,0.0,Overdue
47123,3053,20231224,20231221.0,117.39,117.39,Paid
47124,4603,20250603,20250531.0,147.5,147.5,Paid
47125,3671,20250202,20250201.0,330.61,330.61,Paid
47126,2887,20250214,20250214.0,158.97,158.97,Paid
47127,3365,20140817,20140815.0,420.11,420.11,Paid
47128,48,20250217,20250216.0,448.09,448.09,Paid
47129,2550,20161102,20161029.0,337.3,337.3,Paid
47130,4624,20150706,20150704.0,171.85,171.85,Paid
47131,808,20230915,20230913.0,225.91,225.91,Paid
47132,460,20190812,20190810.0,290.15,290.15,Paid
47133,2102,20180114,20180112.0,243.7,243.7,Paid
47134,1193,20080809,,128.63,0.0,Overdue
47135,4091,20240820,20240820.0,414.19,414.19,Paid
47136,2469,19950610,19950606.0,110.89,110.89,Paid
47137,861,20001006,20001005.0,65.27,65.27,Paid
47138,3954,19950111,19950111.0,156.56,156.56,Paid
47139,1538,20240207,,81.98,0.0,Overdue
47140,260,19911130,19911125.0,93.43,93.43,Paid
47141,674,20171102,20171102.0,83.56,83.56,Paid
47142,3767,20060126,20060125.0,130.69,130.69,Paid
47143,885,20240317,20240312.0,234.82,234.82,Paid
47144,193,20090423,20090419.0,416.36,416.36,Paid
47145,3108,20180103,20171230.0,392.61,392.61,Paid
47146,3662,20221211,20221210.0,216.7,216.7,Paid
47147,3574,20241015,20241015.0,252.41,252.41,Paid
47148,2080,20250104,20241231.0,315.16,315.16,Paid
47149,2072,20120925,20120922.0,319.11,319.11,Paid
47150,2234,20040520,20040519.0,208.18,208.18,Paid
47151,2910,19941207,19941202.0,68.59,68.59,Paid
47152,2760,20220313,,360.07,0.0,Overdue
47153,3024,20130813,20130811.0,250.23,250.23,Paid
47154,1991,20231004,20231004.0,307.29,307.29,Paid
47155,3006,20230630,20230626.0,153.86,153.86,Paid
47156,4514,20241109,20241108.0,325.61,325.61,Paid
47157,3428,20010416,20010412.0,36.09,36.09,Paid
47158,2592,20250121,20250118.0,378.87,378.87,Paid
47159,4843,20150723,,194.91,0.0,Overdue
47160,2575,20060716,,426.47,0.0,Overdue
47161,1788,20020421,20020420.0,380.51,380.51,Paid
47162,3445,20100127,20100126.0,394.93,394.93,Paid
47163,558,20240402,,352.49,0.0,Overdue
47164,345,20200504,20200429.0,40.47,40.47,Paid
47165,2055,20220617,20220615.0,267.39,267.39,Paid
47166,1256,20241014,20241013.0,36.29,36.29,Paid
47167,493,20220809,20220809.0,195.66,195.66,Paid
47168,4644,20250216,20250211.0,316.18,316.18,Paid
47169,2403,20250520,20250518.0,37.27,37.27,Paid
47170,4828,20221108,20221108.0,59.49,59.49,Paid
47171,38,20241012,20241012.0,108.7,108.7,Paid
47172,4575,20100622,,310.21,0.0,Overdue
47173,4243,20250209,20250207.0,138.73,138.73,Paid
47174,2438,20100220,20100219.0,271.45,271.45,Paid
47175,3185,20200713,20200710.0,240.48,240.48,Paid
47176,1329,20170908,20170907.0,194.9,194.9,Paid
47177,2676,20140614,20140612.0,311.04,311.04,Paid
47178,1219,20250608,20250604.0,246.95,246.95,Paid
47179,2288,20230425,20230420.0,267.57,267.57,Paid
47180,1985,20210913,,422.38,0.0,Overdue
47181,2757,19980115,19980110.0,190.43,190.43,Paid
47182,1197,20210524,20210522.0,135.46,135.46,Paid
47183,1316,20241110,20241110.0,359.14,359.14,Paid
47184,2770,20140926,20140923.0,146.12,146.12,Paid
47185,202,20231218,20231213.0,381.09,381.09,Paid
47186,2830,20190601,20190601.0,388.85,388.85,Paid
47187,2575,20210212,20210212.0,429.98,429.98,Paid
47188,2249,20250517,20250512.0,109.08,109.08,Paid
47189,3111,19941208,,368.9,0.0,Overdue
47190,3570,20250222,,231.63,0.0,Overdue
47191,3699,20150115,,268.72,0.0,Overdue
47192,2613,20130520,20130517.0,213.78,213.78,Paid
47193,1580,20100927,20100926.0,363.11,363.11,Paid
47194,2915,20230729,20230728.0,341.32,341.32,Paid
47195,1420,20100419,20100418.0,270.99,270.99,Paid
47196,270,19900830,19900828.0,323.04,323.04,Paid
47197,1363,20060706,20060706.0,40.07,40.07,Paid
47198,289,20230509,20230506.0,313.08,313.08,Paid
47199,2316,20250409,20250407.0,367.1,367.1,Paid
47200,3388,20250422,20250422.0,260.37,260.37,Paid
47201,1527,20240830,20240827.0,239.11,239.11,Paid
47202,2715,20160724,20160721.0,348.07,348.07,Paid
47203,867,20130720,20130718.0,190.5,190.5,Paid
47204,1106,20240111,20240111.0,62.21,62.21,Paid
47205,2726,20241001,20240927.0,176.54,176.54,Paid
47206,4699,20100801,20100730.0,31.63,31.63,Paid
47207,1828,20140818,20140813.0,92.27,92.27,Paid
47208,750,20210404,20210403.0,191.81,191.81,Paid
47209,1011,20250201,20250128.0,116.46,116.46,Paid
47210,120,20250416,20250412.0,237.74,237.74,Paid
47211,1038,20120619,20120615.0,429.61,429.61,Paid
47212,3655,20221230,20221229.0,257.09,257.09,Paid
47213,2622,20200803,20200729.0,82.07,82.07,Paid
47214,2968,20220112,20220111.0,183.84,183.84,Paid
47215,3918,20250105,,421.77,0.0,Overdue
47216,1008,20050404,20050330.0,89.68,89.68,Paid
47217,3066,20250127,20250126.0,421.58,421.58,Paid
47218,4963,20250523,20250520.0,213.94,213.94,Paid
47219,3069,20221123,20221122.0,430.31,430.31,Paid
47220,1199,20090206,20090206.0,240.97,240.97,Paid
47221,1424,20240116,20240114.0,38.24,38.24,Paid
47222,2697,20221026,20221023.0,379.2,379.2,Paid
47223,209,20230313,20230308.0,315.28,315.28,Paid
47224,816,20130621,20130620.0,422.29,422.29,Paid
47225,1925,20180330,20180326.0,315.15,315.15,Paid
47226,1352,20110302,20110228.0,332.68,332.68,Paid
47227,3971,20230622,20230619.0,365.01,365.01,Paid
47228,3816,20241106,20241103.0,426.07,426.07,Paid
47229,2231,20200223,20200220.0,172.02,172.02,Paid
47230,838,20200714,20200712.0,445.02,445.02,Paid
47231,2392,20230618,20230617.0,146.55,146.55,Paid
47232,2575,20110623,20110619.0,387.27,387.27,Paid
47233,4016,20011011,20011009.0,91.97,91.97,Paid
47234,4694,19920924,19920921.0,312.79,312.79,Paid
47235,3379,20250510,20250507.0,215.47,215.47,Paid
47236,1263,20130923,20130918.0,265.19,265.19,Paid
47237,4721,20250607,20250607.0,416.41,416.41,Paid
47238,864,20130511,20130507.0,129.86,129.86,Paid
47239,3520,20140929,20140929.0,346.86,346.86,Paid
47240,4241,20241117,,159.57,0.0,Overdue
47241,2641,20040617,20040613.0,197.54,197.54,Paid
47242,1342,20250224,20250224.0,415.88,415.88,Paid
47243,4255,20240117,20240112.0,192.54,192.54,Paid
47244,4682,20220815,20220812.0,89.33,89.33,Paid
47245,86,20190201,20190128.0,176.04,176.04,Paid
47246,2738,20230420,20230418.0,199.73,199.73,Paid
47247,1236,20240220,20240216.0,83.6,83.6,Paid
47248,3747,20240210,20240205.0,76.62,76.62,Paid
47249,4800,20240702,20240627.0,119.41,119.41,Paid
47250,2114,20140107,20140105.0,193.23,193.23,Paid
47251,3535,20250417,20250417.0,89.04,89.04,Paid
47252,3298,20010923,20010922.0,424.54,424.54,Paid
47253,2059,20060330,20060329.0,54.84,54.84,Paid
47254,347,20080102,20080102.0,369.99,369.99,Paid
47255,4356,19980409,19980407.0,334.86,334.86,Paid
47256,2582,20011111,20011111.0,382.89,382.89,Paid
47257,4916,19950526,,58.54,0.0,Overdue
47258,1078,20220227,20220224.0,160.03,160.03,Paid
47259,3883,20240803,20240802.0,366.9,366.9,Paid
47260,2718,20120606,20120603.0,233.23,233.23,Paid
47261,2176,20220524,20220519.0,159.19,159.19,Paid
47262,2225,20200730,20200729.0,304.89,304.89,Paid
47263,2144,20230216,20230216.0,284.63,284.63,Paid
47264,1432,20220714,20220711.0,396.07,396.07,Paid
47265,1984,20240805,20240801.0,74.04,74.04,Paid
47266,4423,20231024,20231021.0,269.31,269.31,Paid
47267,4634,20250416,20250414.0,213.31,213.31,Paid
47268,2851,20151229,20151228.0,197.5,197.5,Paid
47269,3414,20201219,,311.27,0.0,Overdue
47270,1956,20210926,20210925.0,247.52,247.52,Paid
47271,2542,19790202,19790129.0,30.36,30.36,Paid
47272,4864,20240730,20240727.0,44.12,44.12,Paid
47273,1170,20100601,20100527.0,153.02,153.02,Paid
47274,1537,20120809,20120809.0,120.46,120.46,Paid
47275,4809,20120601,20120527.0,170.38,170.38,Paid
47276,4175,20210707,20210706.0,103.1,103.1,Paid
47277,4652,20120518,,61.01,0.0,Overdue
47278,4213,19941020,19941015.0,379.35,379.35,Paid
47279,3941,20231013,20231010.0,338.41,338.41,Paid
47280,672,20220225,20220222.0,220.85,220.85,Paid
47281,3546,20150603,20150601.0,355.5,355.5,Paid
47282,2976,19980530,19980528.0,57.13,57.13,Paid
47283,4328,20250528,20250523.0,268.26,268.26,Paid
47284,1588,20171224,20171224.0,294.84,294.84,Paid
47285,2801,20250307,20250302.0,129.48,129.48,Paid
47286,280,20141010,20141008.0,121.44,121.44,Paid
47287,2017,20230228,20230224.0,316.68,316.68,Paid
47288,975,20160703,20160702.0,165.01,165.01,Paid
47289,377,20230915,20230910.0,318.59,318.59,Paid
47290,241,20200130,20200130.0,259.22,259.22,Paid
47291,1948,20030820,,350.78,0.0,Overdue
47292,3888,20240522,20240517.0,51.01,51.01,Paid
47293,1771,20250404,20250402.0,314.25,314.25,Paid
47294,2091,20130609,20130606.0,167.3,167.3,Paid
47295,1659,20250406,20250403.0,281.86,281.86,Paid
47296,4209,20240606,20240604.0,97.05,97.05,Paid
47297,2829,20031218,,307.64,0.0,Overdue
47298,1005,20200810,20200810.0,162.36,162.36,Paid
47299,978,20230312,20230311.0,230.29,230.29,Paid
47300,895,20101206,20101206.0,55.36,55.36,Paid
47301,962,20231028,20231026.0,37.78,37.78,Paid
47302,3414,20231216,20231211.0,401.73,401.73,Paid
47303,3116,20060513,20060508.0,156.29,156.29,Paid
47304,759,20210805,20210802.0,77.01,77.01,Paid
47305,402,20151107,20151103.0,65.08,65.08,Paid
47306,3538,20231006,20231003.0,235.86,235.86,Paid
47307,4325,20120404,20120404.0,428.5,428.5,Paid
47308,2531,20140501,20140430.0,379.98,379.98,Paid
47309,664,20070310,20070308.0,155.17,155.17,Paid
47310,2925,20240221,20240219.0,276.37,276.37,Paid
47311,1305,20250103,20241229.0,161.43,161.43,Paid
47312,1118,20191107,20191105.0,130.04,130.04,Paid
47313,4961,20220214,20220213.0,279.71,279.71,Paid
47314,4600,20240501,20240429.0,128.26,128.26,Paid
47315,2797,19801210,19801206.0,242.61,242.61,Paid
47316,2578,20150227,20150225.0,102.21,102.21,Paid
47317,905,20191229,20191229.0,233.48,233.48,Paid
47318,3320,20200704,20200701.0,218.97,218.97,Paid
47319,1230,20220717,20220715.0,407.87,407.87,Paid
47320,3198,20090510,20090507.0,191.25,191.25,Paid
47321,3938,20240614,20240611.0,376.56,376.56,Paid
47322,4300,20111230,20111226.0,422.82,422.82,Paid
47323,2554,20210930,20210928.0,243.08,243.08,Paid
47324,2891,20210105,20210105.0,260.88,260.88,Paid
47325,2284,20231012,20231010.0,88.02,88.02,Paid
47326,2506,20241116,20241112.0,420.17,420.17,Paid
47327,2202,20250508,20250503.0,190.67,190.67,Paid
47328,4077,19971030,19971026.0,40.08,40.08,Paid
47329,4237,20060221,,275.35,0.0,Overdue
47330,1520,20230113,20230109.0,203.11,203.11,Paid
47331,3917,20250115,20250115.0,168.52,168.52,Paid
47332,3122,19830805,19830802.0,441.72,441.72,Paid
47333,352,19901110,19901106.0,357.74,357.74,Paid
47334,3091,20210424,20210419.0,206.68,206.68,Paid
47335,3421,20250314,20250313.0,424.13,424.13,Paid
47336,2038,20240319,20240319.0,205.01,205.01,Paid
47337,4340,19890417,19890415.0,46.29,46.29,Paid
47338,3293,20230515,20230513.0,375.3,375.3,Paid
47339,1341,20250127,20250123.0,193.07,193.07,Paid
47340,3212,19970324,19970322.0,386.79,386.79,Paid
47341,2600,20070613,20070611.0,126.45,126.45,Paid
47342,1220,20240423,20240420.0,409.42,409.42,Paid
47343,3817,20230615,20230611.0,408.42,408.42,Paid
47344,1584,20210610,20210609.0,171.82,171.82,Paid
47345,3913,20171117,,406.2,0.0,Overdue
47346,1807,20230612,,306.68,0.0,Overdue
47347,790,20220411,20220411.0,213.87,213.87,Paid
47348,1956,20221003,20221001.0,90.84,90.84,Paid
47349,4427,20250605,20250531.0,157.14,157.14,Paid
47350,2933,20240823,20240819.0,219.28,219.28,Paid
47351,2902,20130802,20130728.0,348.72,348.72,Paid
47352,4389,20250530,20250526.0,348.01,348.01,Paid
47353,4666,19920111,19920111.0,122.4,122.4,Paid
47354,1588,20180404,20180404.0,42.16,42.16,Paid
47355,1788,20000807,20000805.0,112.51,112.51,Paid
47356,2578,20161222,,50.78,0.0,Overdue
47357,4759,20241203,20241128.0,149.34,149.34,Paid
47358,1211,20120516,20120511.0,328.21,328.21,Paid
47359,2878,20240614,20240611.0,136.38,136.38,Paid
47360,4682,20221025,20221022.0,195.01,195.01,Paid
47361,2642,20180321,20180319.0,114.2,114.2,Paid
47362,2051,20230909,20230909.0,315.0,315.0,Paid
47363,1516,20160702,20160628.0,251.96,251.96,Paid
47364,703,20140131,20140129.0,446.38,446.38,Paid
47365,1824,20250404,20250401.0,176.65,176.65,Paid
47366,1199,20200831,20200828.0,249.91,249.91,Paid
47367,748,19990105,19990101.0,441.62,441.62,Paid
